模版名称,网站名称,网站域名,网站链接
_news_94_www_56chp_cn.py,中国物流产品网,56chp.cn,http://www.56chp.cn/news/index.html
_news_95_www_southcn_com.py,南方网,southcn.com,http://www.southcn.com
_news_96_www_ahyouth_com.py,安青网,ahyouth.com,http://www.ahyouth.com/
_news_97_www_hqzxnews_com.py,环球资讯网,hqzxnews.com,http://www.hqzxnews.com/
_news_98_news_chinawutong_com.py,物流资讯,chinawutong.com,http://news.chinawutong.com/
_news_99_news_jxntv_cn.py,今视网,jxntv.cn,"http://news.jxntv.cn/?ch=7&ca=7,153"
_news_9_bbs_tiexue_net.py,中国财经信息网,cfi.cn,http://www.cfi.cn/
_news_driver_1_auto_sohu_com.py,搜狐网,sohu.com,http://auto.sohu.com/
_news_driver_2_www_yidianzixun_com.py,一点资讯,yidianzixun.com,https://www.yidianzixun.com/
_news_driver_3_news_qq_com.py,腾讯新闻,new.qq.com,https://news.qq.com/
_news_driver_4_news_tom_com.py,tom,tom.com,http://news.tom.com/
_news_driver_5_news_sohu_com.py,搜狐新闻,sohu.com,http://news.sohu.com/
_news_driver_6_www_chinanews_com.py,中企新闻网,chinanews.com,http://www.chinanews.com/scroll-news/news1.html
_news_10_news_gzw_net.py,贵州网,gzw.net,http://news.gzw.net/gedi/bijie/
_news_11_www_gwytb_gov_cn.py,国台办,www.gwytb.gov.cn,http://www.gwytb.gov.cn
_news_12_gxnews_com_cn.py,广西新闻网,gxnews.com.cn,http://gxnews.com.cn/
_news_13_www_hinews_cn.py,南海网,hinews.cn,http://www.hinews.cn/news/hainan/
_news_14_itaiwannews_cn.py,海峡飞虹,itaiwannews.cn,http://itaiwannews.cn
_news_15_news_jstv_com.py,江苏网络电视台,jstv.com,http://news.jstv.com/jiangsu/
_news_16_www_jxnews_com_cn.py,大江网,www.jxnews.com.cn,http://www.jxnews.com.cn/
_news_17_news_lcxw_cn.py,聊城新闻网,lcxw.cn,http://news.lcxw.cn/
_news_18_www_mrcjcn_com.py,每日财经网,mrcjcn.com,https://www.mrcjcn.com/finance/yinhang
_news_19_www_newskj_org.py,每日科技网,newskj.org,http://www.newskj.org/news/txit
_news_1_www_admin5_com.py,a5站长网,admin5.com,https://www.admin5.com/start/
_news_20_www_mnw_cn.py,闽南网,mnw.cn,http://www.mnw.cn/news/world/
_news_21_paper_people_com_cn.py,人民日报-人民网,paper.people.com.cn,http://paper.people.com.cn
_news_22_www_xuexiph_cn.py,学习出版社,xxcbs.xuexisd.com,http://www.xuexiph.cn/
_news_23_www_qianlong_com.py,千龙网,qianlong.com,http://www.qianlong.com/
_news_24_www_npca_org_cn.py,中国文明网,npca.org,http://www.npca.org.cn/xwzx/
_news_25_www_npopss-cn_gov_cn.py,全国哲学社会科学工作办公室,npopss-cn.gov.cn,http://www.npopss-cn.gov.cn
_news_26_www_thepaper_cn.py,澎湃新闻,thepaper.cn,https://www.thepaper.cn/channel_25950
_news_27_www_thexinhua_com.py,新华在线,thexinhua.com,http://www.thexinhua.com/a/1144.aspx
_news_28_www_nihaotw_com.py,你好台湾网,nihaotw.com,http://www.nihaotw.com/dlxw/
_news_29_news_iqilu_com.py,齐鲁网,iqilu.com,http://news.iqilu.com/guoji/
_news_2_www_beelink_com.py,百灵网,beelink.com,http://www.beelink.com/
_news_30_www_rednet_cn.py,红网,www.rednet.com,http://www.rednet.cn/index.html
_news_31_www_ssbgzzs_com.py,形势政策网,ssbgzzs.com,http://www.ssbgzzs.com/http://www.xingshizhengce.com/
_news_32_bbs_tiexue_net.py,深圳新闻网,sznews.com,http://www.sznews.com/
_news_33_www_taihainet_com.py,台海网,taihainet.com,http://www.taihainet.com/lifeid/tours/
_news_34_www_taiwan_cn.py,海峡论坛,taiwan.cn,http://www.taiwan.cn/hxlt/
_news_35_www_ts_cn.py,天山网,www.ts.cn,http://www.ts.cn/
_news_36_www_vos_com_cn.py,海峡之声,vos.com.cn,http://www.vos.com.cn/
_news_37_www_btime_com.py,北京时间,btime.com,https://www.btime.com/
_news_38_www_dangjian_cn.py,党建网,www.dangjian.cn,http://www.dangjian.cn/
_news_39_www_enorth_com_cn.py,北方网,www.enorth.com.cn,http://www.enorth.com.cn/
_news_3_www_17car_com_cn.py,财经快报网,17car.com.cn,http://www.17car.com.cn/guanzhu/
_news_40_www_fjsen_com.py,东南网,www.fjsen.com,http://www.fjsen.com/
_news_41_www_nen_com_cn.py,东北新闻网,www.nen.com.cn,http://www.nen.com.cn/
_news_42_news_xxrb_com_cn.py,新乡网,xxrb.com.cn,http://news.xxrb.com.cn/html/wenjiao/
_news_43_news_xmnn_cn.py,厦门网,news.xmnn.cn,http://news.xmnn.cn/
_news_44_news_ycwb_com.py,羊城晚报,ycwb.com,http://news.ycwb.com/n_bd_gz.htm
_news_45_www_investor_gov_cn.py,中国投资者网,investor.gov.cn,https://www.investor.gov.cn/information_release/news_release_from_authorities/zjhfb/
_news_46_news_cnfol_com.py,中金在线,cnfol.com,http://news.cnfol.com/
_news_47_www_tibetinfor_com.py,中国西藏网,tibetinfor.com,http://www.tibetinfor.com/
_news_48_news_china_com_cn.py,中国网,china.com.cn,http://news.china.com.cn
_news_49_news_cctv_com.py,央视网,cctv.com,http://news.cctv.com/mobile/index.shtml
_news_4_www_fechina_com_cn.py,财经中国网,fechina.com.cn,http://www.fechina.com.cn/news/
_news_50_cn_chinadaily_com_cn.py,中国日报网,chinadaily.com.cn,http://cn.chinadaily.com.cn
_news_51_www_youth_cn.py,中国台湾网,youth.cn,http://www.youth.cn/
_news_52_www_wenming_cn.py,中国文明网,wenming.cn,http://www.wenming.cn/ldhd/
_news_53_www_chinanews_com.py,中国新闻网,chinanews.com,http://www.chinanews.com/scroll-news/news1.html
_news_54_www_ce_cn.py,中国经济网,ce.cn,http://www.ce.cn/ztpd/xwzt/guonei/zjzkzjlt/index.shtml
_news_55_dangjian_eastday_com.py,东方网,eastday.com,http://dangjian.eastday.com/
_news_56_www_southcn_com.py,南方网,southcn.com,http://www.southcn.com/pc2018/yw/node_384370.htm
_news_57_news_cqnews_net.py,华龙网,cq.cqnews.net,http://news.cqnews.net/
_news_58_news_cnr_cn.py,央广网,cnr.cn,http://news.cnr.cn/
_news_59_www_youth_cn.py,中国青年网,youth.cn,http://www.youth.cn/
_news_5_www_cnhubei_com.py,荆楚网,news.cnhubei.com,http://www.cnhubei.com
_news_60_cass_its_taiwan_cn.py,中国社会科学院台湾研究所,its.taiwan.cn,http://cass.its.taiwan.cn/
_news_61_www_ccdi_gov_cn.py,中央纪委国家监察委网站,ccdi.gov.cn,http://www.ccdi.gov.cn/
_news_6_www_cqnews_net.py,华龙网,cqnews.net,http://www.cqnews.net/
_news_7_www_cztv_com.py,新蓝网,cztv.com,http://www.cztv.com/
_news_8_finance_eastmoney_com.py,东方财富网,eastmoney.com,http://finance.eastmoney.com/a/ccjdd.html
_news_9_www_gov_cn.py,中国政府网,www.gov.cn,http://www.gov.cn/index.htm
_news_1_www_crntt_com.py,中评社,crntt.com,http://www.crntt.com/
_news_driver_1_cyol_com.py,中青在线,cyol.com,http://cyol.com/http://news.cyol.com/indexapp.htm
_news_driver_1_games_sina_com_cn.py,新浪游戏,games.sina.com.cn,http://games.sina.com.cn/y
_news_driver_2_roll_fashion_sina_com_cn.py,新浪网生活空间,fashion.sina.com.cn,http://roll.fashion.sina.com.cn/style/trend/index.shtml
_news_driver_3_sports_sina_com_cn.py,新浪网竞技风暴,sina.com.cn,http://sports.sina.com.cn/zt_d/zuxiebei
